id,employeeId,assessmentId,courseName,skill,courseDepartment,testScore,status,noOfAttempts
SKS99,JMD11,ASSESS5,Applied ML,Applied ML,Data Science,85.0,Accept,2
SKS107,JMD12,ASSESS4,Node,Node,Development,72.0,Accept,3
SKS108,JMD12,ASSESS5,Flutter,Flutter,Development,91.0,Accept,2
SKS109,JMD12,ASSESS5,Angular,Angular,Development,78.0,Accept,2
SKS111,JMD13,ASSESS1,Web Scraping,Web Scraping,Data Engineering,99.0,Accept,3
SKS113,JMD13,ASSESS3,Big Data,Big Data,Data Science,95.0,Accept,1
SKS115,JMD13,ASSESS4,Python,Python,Data Engineering,95.0,Accept,3
SKS116,JMD13,ASSESS5,Node,Node,Development,83.0,Accept,1
SKS119,JMD14,ASSESS1,Node,Node,Development,87.0,Accept,2
SKS120,JMD14,ASSESS1,Laravel,Laravel,Development,81.0,Accept,1
SKS123,JMD14,ASSESS3,Azure,Azure,Cloud,80.0,Accept,2
SKS124,JMD14,ASSESS3,GCP,GCP,Cloud,78.0,Accept,3
SKS125,JMD14,ASSESS3,AWS,AWS,Cloud,81.0,Accept,2
SKS128,JMD14,ASSESS5,Azure,Azure,Cloud,93.0,Accept,3
SKS129,JMD14,ASSESS5,GCP,GCP,Cloud,97.0,Accept,2
SKS130,JMD15,ASSESS1,Reactjs,Reactjs,Development,90.0,Accept,2
SKS133,JMD15,ASSESS2,Applied ML,Applied ML,Data Science,88.0,Accept,3
SKS134,JMD15,ASSESS2,Python,Python,Data Science,96.0,Accept,1
SKS135,JMD15,ASSESS3,Big Data,Big Data,Data Science,71.0,Accept,1
SKS136,JMD15,ASSESS3,Applied ML,Applied ML,Data Science,74.0,Accept,2
SKS137,JMD15,ASSESS3,Python,Python,Data Science,98.0,Accept,2
SKS140,JMD15,ASSESS5,Azure,Azure,Cloud,83.0,Accept,3
SKS143,JMD16,ASSESS1,MySQL,MySQL,Data Engineering,72.0,Accept,2
SKS147,JMD16,ASSESS3,Laravel,Laravel,Development,88.0,Accept,3
SKS148,JMD16,ASSESS3,Flutter,Flutter,Development,81.0,Accept,1
SKS150,JMD16,ASSESS4,MySQL,MySQL,Data Engineering,93.0,Accept,2
SKS151,JMD16,ASSESS4,SnowFlake,SnowFlake,Data Engineering,77.0,Accept,2
SKS152,JMD16,ASSESS5,React Native,React Native,Development,73.0,Accept,1
SKS156,JMD17,ASSESS2,React Native,React Native,Development,92.0,Accept,3
SKS158,JMD17,ASSESS3,Redis,Redis,Cloud,82.0,Accept,3
SKS160,JMD17,ASSESS4,AWS,AWS,Cloud,93.0,Accept,1
SKS161,JMD17,ASSESS5,Flutter,Flutter,Development,90.0,Accept,3
SKS162,JMD17,ASSESS5,Laravel,Laravel,Development,88.0,Accept,2
SKS166,JMD18,ASSESS1,Python,Python,Data Engineering,100.0,Accept,1
SKS167,JMD18,ASSESS2,Redis,Redis,Cloud,96.0,Accept,3
SKS168,JMD18,ASSESS3,Big Data,Big Data,Data Science,90.0,Accept,1
SKS171,JMD18,ASSESS4,GCP,GCP,Cloud,74.0,Accept,3
SKS172,JMD18,ASSESS4,AWS,AWS,Cloud,99.0,Accept,3
SKS173,JMD18,ASSESS4,Redis,Redis,Cloud,86.0,Accept,2
SKS178,JMD19,ASSESS2,Applied ML,Applied ML,Data Science,72.0,Accept,1
SKS179,JMD19,ASSESS2,Python,Python,Data Science,92.0,Accept,2
SKS180,JMD19,ASSESS3,Python,Python,Data Science,74.0,Accept,2
SKS181,JMD19,ASSESS4,Redis,Redis,Cloud,73.0,Accept,1
SKS182,JMD19,ASSESS5,Redis,Redis,Cloud,81.0,Accept,2
SKS183,JMD20,ASSESS1,Angular,Angular,Development,94.0,Accept,1
SKS185,JMD20,ASSESS2,Reactjs,Reactjs,Development,99.0,Accept,3
SKS188,JMD20,ASSESS4,AWS,AWS,Cloud,76.0,Accept,3
SKS189,JMD20,ASSESS4,Redis,Redis,Cloud,83.0,Accept,3
SKS193,JMD21,ASSESS2,GCP,GCP,Cloud,92.0,Accept,2
SKS195,JMD21,ASSESS3,DBT,DBT,Data Engineering,77.0,Accept,2
SKS196,JMD21,ASSESS4,Angular,Angular,Development,85.0,Accept,3
SKS198,JMD21,ASSESS5,MySQL,MySQL,Data Engineering,72.0,Accept,1
SKS199,JMD22,ASSESS1,Reactjs,Reactjs,Development,88.0,Accept,2
SKS200,JMD22,ASSESS2,Redis,Redis,Cloud,91.0,Accept,1
SKS201,JMD22,ASSESS3,Azure,Azure,Cloud,99.0,Accept,2
SKS203,JMD22,ASSESS3,AWS,AWS,Cloud,95.0,Accept,1
SKS204,JMD22,ASSESS4,Next Js,Next Js,Development,98.0,Accept,1
SKS205,JMD22,ASSESS5,Python,Python,Data Science,94.0,Accept,2
SKS206,JMD22,ASSESS5,Big Data,Big Data,Data Science,92.0,Accept,2
SKS210,JMD23,ASSESS2,Redis,Redis,Cloud,77.0,Accept,3
SKS211,JMD23,ASSESS3,Azure,Azure,Cloud,94.0,Accept,3
SKS216,JMD24,ASSESS1,MySQL,MySQL,Data Engineering,86.0,Accept,1
SKS217,JMD24,ASSESS2,Reactjs,Reactjs,Development,84.0,Accept,2
SKS224,JMD25,ASSESS1,GCP,GCP,Cloud,83.0,Accept,3
SKS226,JMD25,ASSESS2,Python,Python,Data Engineering,97.0,Accept,3
SKS227,JMD25,ASSESS3,MySQL,MySQL,Data Engineering,78.0,Accept,2
SKS228,JMD25,ASSESS3,DBT,DBT,Data Engineering,79.0,Accept,1
SKS230,JMD25,ASSESS5,Applied ML,Applied ML,Data Science,82.0,Accept,2
SKS234,JMD26,ASSESS3,Web Scraping,Web Scraping,Data Engineering,82.0,Accept,2
SKS235,JMD26,ASSESS4,Python,Python,Data Engineering,73.0,Accept,2
SKS240,JMD27,ASSESS1,Angular,Angular,Development,83.0,Accept,2
SKS241,JMD27,ASSESS2,Big Data,Big Data,Data Science,88.0,Accept,3
SKS242,JMD27,ASSESS2,Python,Python,Data Science,100.0,Accept,2
SKS243,JMD27,ASSESS3,SnowFlake,SnowFlake,Data Engineering,81.0,Accept,2
SKS247,JMD27,ASSESS5,AWS,AWS,Cloud,98.0,Accept,2
SKS250,JMD28,ASSESS1,Next Js,Next Js,Development,73.0,Accept,3
SKS251,JMD28,ASSESS2,Node,Node,Development,76.0,Accept,3
SKS252,JMD28,ASSESS2,React Native,React Native,Development,75.0,Accept,2
SKS253,JMD28,ASSESS3,Python,Python,Data Science,83.0,Accept,2
SKS254,JMD28,ASSESS4,Angular,Angular,Development,84.0,Accept,1
SKS258,JMD29,ASSESS1,React Native,React Native,Development,76.0,Accept,3
SKS259,JMD29,ASSESS1,Flutter,Flutter,Development,98.0,Accept,2
SKS260,JMD29,ASSESS2,Python,Python,Data Science,91.0,Accept,3
SKS261,JMD29,ASSESS2,Applied ML,Applied ML,Data Science,98.0,Accept,2
SKS262,JMD29,ASSESS3,Angular,Angular,Development,93.0,Accept,3
SKS264,JMD29,ASSESS3,Laravel,Laravel,Development,99.0,Accept,2
SKS265,JMD29,ASSESS4,Azure,Azure,Cloud,84.0,Accept,3
SKS266,JMD29,ASSESS4,GCP,GCP,Cloud,80.0,Accept,1
SKS268,JMD29,ASSESS5,Python,Python,Data Science,78.0,Accept,1
SKS271,JMD30,ASSESS1,Python,Python,Data Science,98.0,Accept,2
SKS272,JMD30,ASSESS2,GCP,GCP,Cloud,89.0,Accept,2
SKS277,JMD30,ASSESS4,Python,Python,Data Science,86.0,Accept,3
SKS279,JMD31,ASSESS1,Redis,Redis,Cloud,71.0,Accept,3
SKS281,JMD31,ASSESS1,GCP,GCP,Cloud,89.0,Accept,1
SKS283,JMD31,ASSESS3,Angular,Angular,Development,73.0,Accept,3
SKS284,JMD31,ASSESS3,Laravel,Laravel,Development,71.0,Accept,1
SKS285,JMD31,ASSESS4,Python,Python,Data Science,95.0,Accept,3
SKS286,JMD31,ASSESS5,Redis,Redis,Cloud,79.0,Accept,1
SKS287,JMD32,ASSESS1,Big Data,Big Data,Data Science,86.0,Accept,3
SKS292,JMD32,ASSESS2,Python,Python,Data Engineering,94.0,Accept,1
SKS293,JMD32,ASSESS3,Laravel,Laravel,Development,92.0,Accept,1
SKS296,JMD32,ASSESS4,Applied ML,Applied ML,Data Science,73.0,Accept,1
SKS297,JMD32,ASSESS4,Python,Python,Data Science,78.0,Accept,1
SKS298,JMD32,ASSESS4,Big Data,Big Data,Data Science,86.0,Accept,2
SKS299,JMD32,ASSESS5,Azure,Azure,Cloud,82.0,Accept,2
SKS304,JMD33,ASSESS1,Redis,Redis,Cloud,94.0,Accept,3
SKS305,JMD33,ASSESS2,Big Data,Big Data,Data Science,77.0,Accept,1
SKS310,JMD33,ASSESS5,Azure,Azure,Cloud,97.0,Accept,3
SKS311,JMD34,ASSESS1,DBT,DBT,Data Engineering,74.0,Accept,1
SKS319,JMD34,ASSESS5,Reactjs,Reactjs,Development,96.0,Accept,3
SKS322,JMD35,ASSESS2,Flutter,Flutter,Development,95.0,Accept,2
SKS325,JMD35,ASSESS3,AWS,AWS,Cloud,89.0,Accept,2
SKS326,JMD35,ASSESS4,Data Bricks,Data Bricks,Data Engineering,81.0,Accept,1
SKS329,JMD36,ASSESS2,Node,Node,Development,85.0,Accept,1
SKS330,JMD36,ASSESS2,Next Js,Next Js,Development,89.0,Accept,2
SKS332,JMD36,ASSESS3,Redis,Redis,Cloud,98.0,Accept,3
SKS334,JMD36,ASSESS4,Azure,Azure,Cloud,73.0,Accept,2
SKS335,JMD36,ASSESS5,Python,Python,Data Science,76.0,Accept,2
SKS337,JMD36,ASSESS5,Big Data,Big Data,Data Science,77.0,Accept,2
SKS338,JMD37,ASSESS1,AWS,AWS,Cloud,97.0,Accept,3
SKS340,JMD37,ASSESS2,Next Js,Next Js,Development,94.0,Accept,1
SKS342,JMD37,ASSESS3,Applied ML,Applied ML,Data Science,75.0,Accept,2
SKS344,JMD37,ASSESS4,Flutter,Flutter,Development,77.0,Accept,1
SKS345,JMD37,ASSESS4,Node,Node,Development,92.0,Accept,2
SKS347,JMD37,ASSESS5,GCP,GCP,Cloud,100.0,Accept,3
SKS348,JMD37,ASSESS5,Redis,Redis,Cloud,76.0,Accept,2
SKS349,JMD38,ASSESS1,Angular,Angular,Development,74.0,Accept,1
SKS351,JMD38,ASSESS1,Next Js,Next Js,Development,73.0,Accept,2
SKS353,JMD38,ASSESS3,AWS,AWS,Cloud,86.0,Accept,2
SKS356,JMD38,ASSESS4,Data Bricks,Data Bricks,Data Engineering,100.0,Accept,1
SKS357,JMD38,ASSESS5,Data Bricks,Data Bricks,Data Engineering,89.0,Accept,2
SKS358,JMD38,ASSESS5,Web Scraping,Web Scraping,Data Engineering,91.0,Accept,3
SKS360,JMD39,ASSESS1,DBT,DBT,Data Engineering,77.0,Accept,3
SKS367,JMD39,ASSESS3,GCP,GCP,Cloud,76.0,Accept,1
SKS368,JMD39,ASSESS4,SnowFlake,SnowFlake,Data Engineering,75.0,Accept,1
SKS371,JMD40,ASSESS1,Azure,Azure,Cloud,92.0,Accept,2
SKS372,JMD40,ASSESS1,AWS,AWS,Cloud,76.0,Accept,3
SKS376,JMD40,ASSESS3,Python,Python,Data Science,97.0,Accept,1
SKS377,JMD40,ASSESS3,Applied ML,Applied ML,Data Science,84.0,Accept,1
SKS380,JMD40,ASSESS5,Applied ML,Applied ML,Data Science,99.0,Accept,3
SKS381,JMD41,ASSESS1,Redis,Redis,Cloud,82.0,Accept,1
SKS382,JMD41,ASSESS1,AWS,AWS,Cloud,95.0,Accept,3
SKS383,JMD41,ASSESS2,Redis,Redis,Cloud,81.0,Accept,2
SKS384,JMD41,ASSESS2,GCP,GCP,Cloud,73.0,Accept,2
SKS387,JMD41,ASSESS5,React Native,React Native,Development,78.0,Accept,1
SKS388,JMD42,ASSESS1,Node,Node,Development,72.0,Accept,3
SKS389,JMD42,ASSESS2,Data Bricks,Data Bricks,Data Engineering,87.0,Accept,2
SKS392,JMD42,ASSESS3,GCP,GCP,Cloud,74.0,Accept,2
SKS395,JMD42,ASSESS4,Big Data,Big Data,Data Science,100.0,Accept,2
SKS398,JMD43,ASSESS1,Python,Python,Data Science,83.0,Accept,1
SKS400,JMD43,ASSESS2,SnowFlake,SnowFlake,Data Engineering,82.0,Accept,1
SKS402,JMD43,ASSESS3,Python,Python,Data Science,88.0,Accept,2
SKS403,JMD43,ASSESS3,Applied ML,Applied ML,Data Science,84.0,Accept,3
SKS404,JMD43,ASSESS4,Reactjs,Reactjs,Development,77.0,Accept,2
SKS408,JMD43,ASSESS5,Big Data,Big Data,Data Science,85.0,Accept,1
SKS412,JMD44,ASSESS2,Reactjs,Reactjs,Development,91.0,Accept,3
SKS413,JMD44,ASSESS3,Web Scraping,Web Scraping,Data Engineering,100.0,Accept,3
SKS414,JMD44,ASSESS3,SnowFlake,SnowFlake,Data Engineering,92.0,Accept,3
SKS415,JMD44,ASSESS4,Applied ML,Applied ML,Data Science,94.0,Accept,2
SKS416,JMD44,ASSESS4,Python,Python,Data Science,73.0,Accept,2
SKS418,JMD44,ASSESS5,Big Data,Big Data,Data Science,100.0,Accept,2
SKS423,JMD45,ASSESS1,Applied ML,Applied ML,Data Science,91.0,Accept,1
SKS424,JMD45,ASSESS2,Angular,Angular,Development,89.0,Accept,3
SKS426,JMD45,ASSESS3,React Native,React Native,Development,79.0,Accept,3
SKS427,JMD45,ASSESS4,Data Bricks,Data Bricks,Data Engineering,100.0,Accept,1
SKS430,JMD45,ASSESS5,Node,Node,Development,93.0,Accept,2
SKS432,JMD45,ASSESS5,Flutter,Flutter,Development,88.0,Accept,2
SKS433,JMD46,ASSESS1,Flutter,Flutter,Development,100.0,Accept,2
SKS434,JMD46,ASSESS1,Reactjs,Reactjs,Development,85.0,Accept,2
SKS437,JMD46,ASSESS3,Node,Node,Development,79.0,Accept,1
SKS438,JMD46,ASSESS4,SnowFlake,SnowFlake,Data Engineering,76.0,Accept,1
SKS440,JMD46,ASSESS5,Python,Python,Data Engineering,100.0,Accept,3
SKS441,JMD46,ASSESS5,Data Bricks,Data Bricks,Data Engineering,84.0,Accept,1
SKS442,JMD46,ASSESS5,SnowFlake,SnowFlake,Data Engineering,90.0,Accept,3
SKS443,JMD47,ASSESS1,Node,Node,Development,79.0,Accept,3
SKS445,JMD47,ASSESS1,React Native,React Native,Development,100.0,Accept,1
SKS446,JMD47,ASSESS2,Redis,Redis,Cloud,74.0,Accept,3
SKS448,JMD47,ASSESS2,AWS,AWS,Cloud,71.0,Accept,2
SKS449,JMD47,ASSESS3,Node,Node,Development,83.0,Accept,1
SKS450,JMD47,ASSESS4,Laravel,Laravel,Development,94.0,Accept,3
SKS451,JMD47,ASSESS4,React Native,React Native,Development,92.0,Accept,1
SKS454,JMD48,ASSESS1,Web Scraping,Web Scraping,Data Engineering,79.0,Accept,2
SKS455,JMD48,ASSESS1,MySQL,MySQL,Data Engineering,85.0,Accept,1
SKS456,JMD48,ASSESS2,React Native,React Native,Development,72.0,Accept,3
SKS457,JMD48,ASSESS2,Next Js,Next Js,Development,71.0,Accept,1
SKS459,JMD48,ASSESS3,Python,Python,Data Science,80.0,Accept,1
SKS460,JMD48,ASSESS3,Applied ML,Applied ML,Data Science,96.0,Accept,2
SKS464,JMD48,ASSESS5,Flutter,Flutter,Development,91.0,Accept,1
SKS465,JMD49,ASSESS1,React Native,React Native,Development,91.0,Accept,1
SKS468,JMD49,ASSESS2,Azure,Azure,Cloud,74.0,Accept,2
SKS471,JMD49,ASSESS3,Redis,Redis,Cloud,81.0,Accept,2
SKS472,JMD49,ASSESS4,Applied ML,Applied ML,Data Science,78.0,Accept,3
SKS477,JMD50,ASSESS1,AWS,AWS,Cloud,75.0,Accept,2
SKS478,JMD50,ASSESS2,React Native,React Native,Development,80.0,Accept,3
SKS479,JMD50,ASSESS2,Reactjs,Reactjs,Development,86.0,Accept,3
SKS480,JMD50,ASSESS3,Applied ML,Applied ML,Data Science,95.0,Accept,2
SKS482,JMD50,ASSESS4,Flutter,Flutter,Development,100.0,Accept,1
SKS484,JMD50,ASSESS4,Reactjs,Reactjs,Development,85.0,Accept,3
SKS487,JMD51,ASSESS1,Angular,Angular,Development,74.0,Accept,3
SKS491,JMD51,ASSESS4,Angular,Angular,Development,84.0,Accept,1
SKS493,JMD51,ASSESS5,Python,Python,Data Engineering,88.0,Accept,2
SKS495,JMD52,ASSESS1,Node,Node,Development,78.0,Accept,1
SKS496,JMD52,ASSESS1,Flutter,Flutter,Development,91.0,Accept,3
SKS497,JMD52,ASSESS2,Next Js,Next Js,Development,86.0,Accept,2
SKS498,JMD52,ASSESS2,React Native,React Native,Development,92.0,Accept,3
SKS500,JMD52,ASSESS3,GCP,GCP,Cloud,71.0,Accept,1
SKS503,JMD52,ASSESS5,MySQL,MySQL,Data Engineering,84.0,Accept,2
SKS504,JMD53,ASSESS1,Flutter,Flutter,Development,78.0,Accept,3
SKS505,JMD53,ASSESS2,SnowFlake,SnowFlake,Data Engineering,92.0,Accept,3
SKS506,JMD53,ASSESS2,Python,Python,Data Engineering,71.0,Accept,2
SKS509,JMD53,ASSESS3,DBT,DBT,Data Engineering,76.0,Accept,2
SKS510,JMD53,ASSESS4,Python,Python,Data Science,86.0,Accept,3
SKS511,JMD53,ASSESS4,Big Data,Big Data,Data Science,72.0,Accept,1
SKS514,JMD54,ASSESS1,Big Data,Big Data,Data Science,96.0,Accept,3
SKS515,JMD54,ASSESS2,GCP,GCP,Cloud,88.0,Accept,3
SKS516,JMD54,ASSESS3,AWS,AWS,Cloud,92.0,Accept,1
SKS520,JMD55,ASSESS1,AWS,AWS,Cloud,92.0,Accept,3
SKS521,JMD55,ASSESS2,React Native,React Native,Development,99.0,Accept,2
SKS523,JMD55,ASSESS3,Flutter,Flutter,Development,76.0,Accept,2
SKS525,JMD55,ASSESS4,Applied ML,Applied ML,Data Science,90.0,Accept,3
SKS526,JMD55,ASSESS4,Big Data,Big Data,Data Science,97.0,Accept,2
SKS529,JMD56,ASSESS2,Azure,Azure,Cloud,91.0,Accept,2
SKS530,JMD56,ASSESS3,Redis,Redis,Cloud,78.0,Accept,3
SKS536,JMD56,ASSESS5,Web Scraping,Web Scraping,Data Engineering,87.0,Accept,3
SKS537,JMD56,ASSESS5,DBT,DBT,Data Engineering,86.0,Accept,2
SKS539,JMD57,ASSESS1,Azure,Azure,Cloud,93.0,Accept,2
SKS540,JMD57,ASSESS2,Applied ML,Applied ML,Data Science,92.0,Accept,2
SKS543,JMD57,ASSESS3,AWS,AWS,Cloud,93.0,Accept,1
SKS546,JMD57,ASSESS4,AWS,AWS,Cloud,89.0,Accept,1
SKS548,JMD57,ASSESS5,Applied ML,Applied ML,Data Science,91.0,Accept,3
SKS549,JMD58,ASSESS1,React Native,React Native,Development,99.0,Accept,2
SKS550,JMD58,ASSESS2,MySQL,MySQL,Data Engineering,83.0,Accept,3
SKS556,JMD58,ASSESS4,GCP,GCP,Cloud,75.0,Accept,2
SKS557,JMD58,ASSESS5,Web Scraping,Web Scraping,Data Engineering,84.0,Accept,2
SKS558,JMD58,ASSESS5,DBT,DBT,Data Engineering,84.0,Accept,3
SKS559,JMD59,ASSESS1,React Native,React Native,Development,73.0,Accept,3
SKS560,JMD59,ASSESS1,Angular,Angular,Development,87.0,Accept,1
SKS561,JMD59,ASSESS2,Redis,Redis,Cloud,83.0,Accept,2
SKS567,JMD59,ASSESS5,Python,Python,Data Science,74.0,Accept,2
SKS569,JMD59,ASSESS5,Applied ML,Applied ML,Data Science,88.0,Accept,1
SKS572,JMD60,ASSESS2,MySQL,MySQL,Data Engineering,77.0,Accept,3
SKS573,JMD60,ASSESS3,Web Scraping,Web Scraping,Data Engineering,79.0,Accept,3
SKS575,JMD60,ASSESS4,Node,Node,Development,89.0,Accept,3
SKS576,JMD60,ASSESS5,Data Bricks,Data Bricks,Data Engineering,100.0,Accept,1
SKS577,JMD60,ASSESS5,SnowFlake,SnowFlake,Data Engineering,95.0,Accept,1
SKS578,JMD61,ASSESS1,SnowFlake,SnowFlake,Data Engineering,96.0,Accept,1
SKS579,JMD61,ASSESS1,DBT,DBT,Data Engineering,91.0,Accept,3
SKS580,JMD61,ASSESS2,Laravel,Laravel,Development,82.0,Accept,2
SKS582,JMD61,ASSESS3,Angular,Angular,Development,91.0,Accept,2
SKS583,JMD61,ASSESS4,Python,Python,Data Science,91.0,Accept,1
SKS587,JMD62,ASSESS1,Web Scraping,Web Scraping,Data Engineering,91.0,Accept,1
SKS588,JMD62,ASSESS1,DBT,DBT,Data Engineering,98.0,Accept,1
SKS590,JMD62,ASSESS2,React Native,React Native,Development,82.0,Accept,1
SKS592,JMD62,ASSESS3,Data Bricks,Data Bricks,Data Engineering,73.0,Accept,3
SKS593,JMD62,ASSESS3,MySQL,MySQL,Data Engineering,73.0,Accept,3
SKS594,JMD62,ASSESS3,DBT,DBT,Data Engineering,100.0,Accept,1
SKS595,JMD62,ASSESS4,Flutter,Flutter,Development,95.0,Accept,1
SKS596,JMD62,ASSESS4,Reactjs,Reactjs,Development,78.0,Accept,1
SKS599,JMD63,ASSESS1,Azure,Azure,Cloud,71.0,Accept,3
SKS601,JMD63,ASSESS1,Redis,Redis,Cloud,86.0,Accept,3
SKS604,JMD63,ASSESS3,GCP,GCP,Cloud,89.0,Accept,2
SKS605,JMD63,ASSESS3,AWS,AWS,Cloud,92.0,Accept,3
SKS606,JMD63,ASSESS4,AWS,AWS,Cloud,72.0,Accept,1
SKS608,JMD64,ASSESS1,Python,Python,Data Engineering,84.0,Accept,2
SKS609,JMD64,ASSESS2,DBT,DBT,Data Engineering,82.0,Accept,3
SKS612,JMD64,ASSESS3,Redis,Redis,Cloud,86.0,Accept,1
SKS617,JMD64,ASSESS5,Laravel,Laravel,Development,76.0,Accept,1
SKS618,JMD65,ASSESS1,DBT,DBT,Data Engineering,85.0,Accept,1
SKS619,JMD65,ASSESS1,Web Scraping,Web Scraping,Data Engineering,94.0,Accept,2
SKS620,JMD65,ASSESS1,SnowFlake,SnowFlake,Data Engineering,86.0,Accept,2
SKS621,JMD65,ASSESS2,Python,Python,Data Science,89.0,Accept,1
SKS622,JMD65,ASSESS3,DBT,DBT,Data Engineering,80.0,Accept,2
SKS625,JMD65,ASSESS4,Redis,Redis,Cloud,72.0,Accept,1
SKS628,JMD66,ASSESS1,MySQL,MySQL,Data Engineering,78.0,Accept,2
SKS629,JMD66,ASSESS2,AWS,AWS,Cloud,95.0,Accept,2
SKS632,JMD66,ASSESS3,Flutter,Flutter,Development,80.0,Accept,1
SKS634,JMD66,ASSESS4,Node,Node,Development,98.0,Accept,1
SKS635,JMD66,ASSESS4,Flutter,Flutter,Development,75.0,Accept,2
SKS636,JMD66,ASSESS5,MySQL,MySQL,Data Engineering,75.0,Accept,2
SKS637,JMD66,ASSESS5,Python,Python,Data Engineering,96.0,Accept,1
SKS638,JMD67,ASSESS1,Redis,Redis,Cloud,98.0,Accept,1
SKS640,JMD67,ASSESS1,AWS,AWS,Cloud,100.0,Accept,2
SKS642,JMD67,ASSESS2,Python,Python,Data Engineering,72.0,Accept,3
SKS646,JMD67,ASSESS3,MySQL,MySQL,Data Engineering,74.0,Accept,1
SKS647,JMD67,ASSESS4,DBT,DBT,Data Engineering,96.0,Accept,3
SKS649,JMD67,ASSESS4,Web Scraping,Web Scraping,Data Engineering,90.0,Accept,3
SKS653,JMD68,ASSESS2,Big Data,Big Data,Data Science,96.0,Accept,2
SKS654,JMD68,ASSESS2,Python,Python,Data Science,76.0,Accept,1
SKS655,JMD68,ASSESS2,Applied ML,Applied ML,Data Science,74.0,Accept,1
